,S3KO_126_Proteins_norm,S3KO_127C_Proteins_norm,S3KO_129N_Proteins_norm,S3FL_127N_Proteins_norm,S3FL_130N_Proteins_norm,DFC_128N_Proteins_norm,DFC_129C_Proteins_norm,DKO_128C_Proteins_norm,DKO_130C_Proteins_norm,DKO_131_Proteins_norm
1309,770.2756784660145,701.5428724166572,782.9115729382171,737.388847005968,765.9424812832027,700.2702422880753,799.285905106523,805.373043818423,758.9196502014058,768.5513459027106
1311,1441.9110631102094,1487.2519544930187,1503.1118308976531,1506.558385204511,1483.482613349386,1440.9788795935597,1521.1594232596656,1511.1734924267626,1581.789280129261,1503.1430050819986
1314,1233.0974373105973,1322.42251577812,1299.8444262702508,1273.628002022678,1291.4537013537004,1264.873279863728,1277.966543561642,1298.5101682197962,1284.087658438582,1281.7410251589022
1317,592.7794083094515,603.6487657933343,588.1363255475245,600.6646649569449,596.2379181100608,597.639762076482,588.1174343192296,622.2737682996603,597.99715831566,655.8583072786153
1319,908.8596654133997,915.6033898976373,888.0836741005475,896.0042604504811,934.5604611065748,927.7362142610001,929.3098209846742,924.2886597315689,914.1554824234889,900.3111360111857
1321,1186.9652846867045,1573.8797180910271,1094.1817978068532,1223.1245471365921,1117.6003653905284,1159.444607139769,1444.8305689386027,1143.106581434964,1110.095825922314,1279.084960275506
1324,1579.6511692169138,1570.566087789464,1479.3773401591563,1554.5654715981289,1537.1203187062054,1291.0499194955328,1410.6390947632372,1517.3280899231913,1505.368555526359,1508.5499943089121
1325,1714.5783391880148,1542.163542347494,1519.660650128165,1556.1016983627246,1457.9972947820572,1455.2406349791638,1434.3564201595295,1319.501741823688,1384.1529153272386,1358.0080310964213
1326,1233.472495462011,1156.8356758514353,1195.761063215191,1214.2912432401665,1210.7501925571596,1114.4929983927389,1226.6793322985936,1263.6707502489392,1197.5905719755062,1194.2806029270707
1328,2220.25049183162,1963.0892657974882,2052.597953637075,2115.4802690211586,2212.4812607404147,2004.1376887757335,2166.102124518235,2147.514912146832,2198.243140862071,2108.725798496329
1335,1902.9512957355769,1801.9521579900456,1753.5215955698684,1822.2529853289413,1790.1954588980504,1449.1026643068785,1651.6649091966246,1819.452884881822,1778.5277513001788,1805.8395423290424
1337,1724.9862028897467,1613.264581103892,1710.4075665219566,1638.0978019230236,1812.124686502496,1534.1316109729478,1815.7599067354392,1769.8863943302244,1670.7805155676274,1626.4603032396785
1341,2472.008275968108,2385.719141974001,2316.508070839444,2504.2416546366744,2324.2017851576575,2277.8189693399822,2201.1363462965146,2343.582803818784,2337.3168877242715,2382.869638246864
1342,873.6979637183595,940.3136044321512,964.1864677987554,902.2451816816514,887.2446952393252,921.0566579411603,1079.3188943033558,955.3913577938797,937.2014189551736,889.8765953978435
1343,38.06840236849688,40.8996654364367,46.38024336972333,33.89300299389411,45.043818863185514,28.613775045800452,23.476540366888386,47.917937650768614,47.28906457150865,45.43768139809903
1344,1173.463191235809,1155.888924336703,1246.6051328247233,1301.9521829949124,1311.2097622586064,1234.9958049736335,1207.055352402169,1227.182779377253,1159.3802096740549,1258.5004574291856
1345,1315.9852887730387,1168.8594200885357,1353.8458363908676,1236.5665313268053,1275.9451935433492,1740.2049498674667,1496.1177802016512,1818.9033672482124,1755.4818147684941,1435.8876478560023
1347,2727.3291125430264,2885.1305659953055,2608.289883587938,2825.889133473913,2753.105867403165,2419.2630876263206,2653.210239002494,2705.4951173141535,2667.2429141757043,2644.776607641752
1349,938.9580820643541,940.5029547350975,808.0614232161656,937.0983264034178,889.9117634614873,794.2353521387955,771.114056666257,781.3041714663167,891.8079076048857,928.958692967816
1350,1320.5797511278574,1440.2930793622952,1453.3564993953914,1396.0460723264032,1448.5143855477027,1308.5611887664643,1504.9064337748966,1541.1771552218538,1487.909512699325,1475.2543238063386
1354,231.03582127087765,204.7823526366032,203.59402605958363,229.28184461591823,243.394670348441,203.90699630430038,168.79030561219238,218.92782523011715,209.20921604737055,234.587444879956
1355,2609.7483820748125,2477.36468860009,2648.3554459354928,2654.2157925303363,2640.4963202452013,2360.2302520428716,2434.5774323036767,2804.1884843104617,2883.5355133129,2753.2958300205105
1357,976.18260359217,990.3967595614913,917.3707291861239,1029.6559889703128,1083.5211603295656,999.6768411111673,903.7866078678519,1030.5653700716912,1034.1739311144697,1124.274321357557
1359,2215.0934422496807,2227.800989316648,2073.06623005376,2197.2843442358826,2140.569199046557,3574.3750095856535,2145.1538269600887,2175.760118514372,2186.4707576986993,2195.8067828876756
1361,507.1723852492602,544.4767961225635,498.6420531298893,507.338889007752,516.0283108361427,594.7513052895242,483.8575165873047,498.63230073747064,523.2724550159554,468.98517083966937
1366,2880.071544706281,3049.2972786498917,3019.1796452718254,2969.43032179083,3003.2175984592745,3136.1419564394037,3024.500754343436,3087.299969146195,3055.8313245259706,3004.1042425812075
1367,943.6463089570261,906.4199002047337,1024.8291803737222,948.2359704467372,981.6786663647754,854.4416232919466,1020.8081321581878,1038.1487134155054,964.5372917243578,970.9814338015485
1373,1960.0538992883223,1955.4205785281565,1939.6958119131239,1898.0081676580699,1995.9548332226454,1625.9303782334496,1828.0399432350425,1934.082263252812,1947.730817783889,1904.6830997754291
1378,1393.059738888567,1434.517895122428,1342.4140862645274,1428.594876901276,1482.9887118267632,1394.7635710022353,1373.9193777791297,1419.2941440872155,1422.1637457106663,1519.0793943823758
1380,1569.5245991287422,1565.2642793069629,1515.632319131264,1565.0310164319376,1541.4666521052848,1427.7100312284724,1487.4495191431079,1499.0841044873484,1667.0891750841974,1645.8116331044223
1381,4941.578673952026,5261.476867973456,5126.867747136787,5377.081718603546,5367.129066035793,6269.124663268072,5164.477703171339,5435.498721087301,5339.47412630199,5344.951139994339
1396,1019.8768782318734,1018.9886553064078,1025.7001708595387,1026.6795496139084,1048.4541522233576,1033.616208357921,1065.112577568521,993.9674956732829,1070.8878040307466,1006.7434502672756
1402,1158.929687868526,1117.5454879900435,1149.1630722240134,1172.7171064232937,1135.9735020320907,1099.6896573595802,1132.2916007722322,1245.976282446706,1139.8260817077771,1129.9658889648344
1404,496.2019343204077,496.2871440226879,481.98436008865065,488.2320686230922,478.393014812297,441.6630955807622,467.84531213193986,490.49943976004664,485.46115655055087,469.26974922003325
1407,2100.513176992776,2117.0310620929654,1902.1343472122917,2071.8898345757534,2230.459276163879,2336.6712763742466,2111.925492902339,2269.8375373883587,2343.1033133469455,2133.76869596835
1408,832.8166252142595,859.839725679903,846.6027522135414,863.0713991844592,831.3350428784414,829.2578906806585,825.8926508556632,839.2233300487825,850.2055026970396,902.682622514218
1409,1679.9792247200953,1690.5195047060502,1342.0874648323463,1599.2120619441932,1614.7616380624859,1448.6513429339163,1172.7434857121013,1405.3363961935281,1577.0005140967032,1636.325687092293
1410,1326.1118588612103,1376.7660527237558,1363.644479356302,1371.3704299200836,1425.5973548980116,1642.4487404838644,1245.2197795627003,1450.3968421495263,1407.3983837769463,1462.9225939905707
1411,599.3429259591924,568.240259142345,519.5458247894829,596.1519988359447,591.0025619702607,564.6030375756525,505.40777671896126,528.0864458989523,580.1390516525797,576.8403769975788
1413,1007.8750173866331,880.7629341554875,922.3789244795682,928.7450933709283,951.7482340938429,825.8278482461461,788.5709712980458,946.599075656124,921.2388655133141,917.5755577532608
1414,1747.7709855881328,1400.3401654405907,1652.813320647347,1769.1571477776,1952.3927189273281,2188.186544669699,1760.981312546033,2307.20473647382,1991.1290099539444,1926.6904945235688
1415,701.8275658330028,668.501244552499,619.1653616047338,622.1718396612856,616.7842214511629,564.6933018502449,585.7095840251898,617.7677237040606,620.7437969703099,649.59758291061
1416,1140.3643093735445,1221.2147788532338,1172.026572476694,1174.2533331878892,1209.169707684767,1419.4057179659687,1366.0938643235002,1365.1117054132958,1281.3939775452684,1226.7225382885526
1417,710.1726097019591,716.7855718038478,729.6722794926897,692.7422566599037,742.9266703289874,675.9891524227116,667.0949239637362,740.6398665791966,767.7988205534401,759.2551188108239
1419,722.6432932364668,651.459717287317,647.5814262044937,669.0267559814564,697.7840711612772,606.4856609865402,574.9946502167126,666.015371934995,679.505946828155,687.5413669591269
1420,1286.7307529627653,1219.2266006722957,1302.8928929706083,1267.3870807915077,1294.71345140301,1218.748235546996,1342.8581089860158,1336.9764025724776,1296.458637356023,1276.713473772474
1424,38.818518671324405,33.13630301563158,38.75907661882982,34.853144721766455,35.165788410732546,33.307517324606835,39.12756727814731,36.487970871686194,30.428617498544597,27.129805594689614
1427,600.561864951287,597.2108554931543,642.5732309110496,629.9489876570517,669.7304646763109,583.4682709654704,650.3603644201594,642.1663066363326,625.8318608799025,665.0596749103806
1430,2165.6795308009173,2189.4575529699887,2021.7866652013197,2050.1906315258384,2102.0448802819906,1926.7812054500203,1955.2948312750475,2048.931448677246,2116.435054472541,2114.5122255637275
1435,1887.386382451906,1853.739465845904,1867.8390968332708,1860.6586544438355,1855.9831417113874,1659.0573670088716,1858.1380719105405,1807.253593415686,1952.6193497754587,1807.3572936909832
1437,1496.6695532166189,1441.90255693734,1462.7196471179177,1419.2815021409142,1472.3204389381142,1271.7333647327528,1559.2034579054948,1453.3642373710188,1421.0663201615387,1449.9268479539535
1438,1142.1458355927598,1167.1552673620176,1085.036397705781,1072.0942533422708,1086.3857891607768,960.5924102126448,1057.1666715981894,1024.9602902088718,1053.8278250397593,1083.8641913458864
1440,1296.2947358238164,1255.6765339894905,1309.6430692356853,1303.77645227787,1295.108572621108,1269.5670221425344,1390.0519747491965,1360.605660817696,1283.3892967255008,1252.4294519814227
1441,2371.2113977756594,2399.257688634673,2396.530321723826,2363.196834812226,2358.6761114367187,2019.9339368294088,2447.8206089208957,2356.771227025418,2351.98248369898,2497.7444444537487
1444,937.8329076101129,1031.0123995435085,1124.1220957567919,945.8356161270563,943.6482491228314,1124.8733899708684,1365.1307242058842,1156.5148116950415,1007.237122181332,888.738281876388
1448,839.0050847125865,811.2713729741344,822.7593876643174,827.8341977715439,859.1910887543587,884.7704195550033,865.1406106485126,880.2173455160685,835.9389705583776,817.4988273252974
1452,723.8622322285614,676.264606973304,526.8403701081952,621.4037262789877,649.0853810306842,674.364395480048,571.0216972315468,615.6795566963436,618.6487118310657,619.5271340521604
1455,60.759420529029505,67.88208360630813,74.46968653730225,80.55589096849053,77.54253905175575,69.41322716157902,58.39036963046599,74.51459111747963,75.32329905377433,72.56748699278864
1456,2105.0138748097415,2209.6233602337875,1969.5272360523356,2058.0637936943913,2054.7291144147407,1982.654791422735,2158.9989661508175,2158.6151683457483,2171.306331928933,1983.6061705963443
1458,1418.7512222604096,1339.6533933462483,1398.157477356777,1354.4719355095303,1410.9778698283812,1279.6766208968866,1383.309993925885,1432.042953186961,1362.0048724266585,1407.9989665803423
1459,784.2465946061772,760.5254917844815,873.1679620309416,830.4265804367992,843.6825809440076,845.1444030089262,1044.4050650397783,872.96371275242,839.9296089188425,806.4002704911063
1463,989.9659906566258,1000.2429753147077,962.9888558807579,1037.8171936572278,994.1249847348662,957.3428963273172,1006.1202453645449,984.2959853217517,1041.1575482452834,1046.5844235182185
1464,122.26895736088655,118.1545890385949,162.33085179403164,123.18618368602307,126.93269131402057,144.15204652411143,181.19073462649754,159.36011374682224,123.01142746132946,109.75239536033526
1472,944.677718873414,893.4494044529008,868.7041357911324,972.3355278163333,966.5652797725224,863.6485793003745,865.9833582514265,900.6594014863505,919.6426101691281,885.7976386126279
1473,2050.9117364683066,1931.6571155083748,2000.3385244880908,2074.0981605498596,2027.3669700614462,2057.6644036090443,1969.1399704657765,2049.8106768910216,2095.7835009571354,2058.734863012408
1475,1448.0995226085367,1233.901249150647,1397.8308559245959,1202.4814999873365,1180.3258587636046,926.7433072404834,1208.018492519785,1336.3169814121459,1207.5671678766682,1298.531149600371
1480,1102.2021424671943,995.9825934984123,1125.3197076747895,1109.4437665565054,1153.4576159329324,1031.4498657677027,1177.6795788148831,1177.5063852989335,1109.5969961272558,1080.164672401156
1481,1959.772605674762,1794.0941204177673,1939.8046857238512,1855.9539599772609,1938.761036902943,1695.794926767991,1868.4918281749117,1921.773068259954,1923.6872216620884,1919.291456634108
1484,1369.3373108116466,1236.0787776345312,1333.5953075956363,1354.759978027892,1360.204793302773,1331.0369931399794,1215.6032209460104,1340.2735083741359,1326.6877229365443,1294.0727549746703
1486,1739.707235332737,1755.9400343740542,1813.511065280473,1735.1681306109188,1750.4857764791893,1690.4693345670373,1835.022709087758,1852.5338464251279,1756.4794743586103,1662.4120386256484
1488,992.8726913300826,892.1239523322754,894.0717336905352,923.8483705587794,940.6848399870956,857.4203443534968,943.6365302342111,897.1424886312482,891.8079076048857,918.3344334342313
1492,1073.885252035455,983.9588492613116,1043.555475818775,988.3698946718016,1020.4005457383911,948.5872616918517,1076.790651494614,1081.1209923637864,1048.2409313351086,1022.2055422670463
1495,952.8352336666634,918.4436444418343,904.7413671417861,966.5746774490991,970.5164919535035,914.5576301705054,872.84573158944,919.0132904489155,928.0229507261045,919.1881685753228
1500,1741.3949970140989,1501.8319278198967,1504.6360642478319,1831.2783175709412,1523.784977595394,1821.623325549839,2143.1071542101545,1610.636184110124,1709.4897076641366,1394.8135016234828
1501,2615.5617834217255,2540.228989178317,2445.088041308091,2562.4262433457393,2553.66843256814,2530.1076168258255,2628.890951032691,2546.9043282543853,2550.4169761730955,2495.183239030474
1505,935.4887941637769,1000.8110262235471,1010.4578373577517,984.913384451461,969.2323479946848,926.4725144167062,941.9510350283832,927.1461514263395,976.409440846741,963.8669742924516
1506,1184.0585840132478,994.9411668322067,1025.2646756166305,1033.400541709015,1060.7029099843992,914.5576301705054,1043.8031024662682,1088.4845286541567,1063.70465498191,1065.4614560823557
1507,2559.959412474635,2528.2999200926897,2232.348615147435,2384.22393865263,2366.0846342760583,2163.995719078928,2287.337386823141,2229.393039554682,2424.0135061053707,2346.1590271799237
1511,739.2396164365257,729.6613924042075,721.1801222559797,698.2150645087761,693.7340786757716,770.6763764701711,758.111665078442,770.8633364277317,686.090500122922,716.0940644556359
1512,566.3378086347813,531.5063003707306,612.4151853396567,568.5959312460083,554.9477508188074,606.214868162763,618.5767405388334,570.2894001601796,573.6542643168244,551.7974795255576
